Date,Open,High,Low,Close,Adj Close,Volume,Name
2017-01-03,87.1500015258789,88.12000274658203,86.9800033569336,88.05000305175781,81.55055236816406,975600,ALB
2017-01-04,88.72000122070312,91.1500015258789,88.69000244140625,90.69999694824219,84.00495147705078,1147600,ALB
2017-01-05,90.63999938964844,91.38999938964844,89.7300033569336,90.38999938964844,83.71782684326172,913200,ALB
2017-01-06,90.62000274658203,91.0,89.86000061035156,90.80999755859375,84.1068344116211,550900,ALB
2017-01-09,90.7300033569336,90.9800033569336,90.37000274658203,90.4800033569336,83.8011703491211,936100,ALB
2017-01-10,90.86000061035156,91.16999816894531,89.08999633789062,89.87999725341797,83.24547576904297,825000,ALB
2017-01-11,90.56999969482422,94.12999725341797,90.08000183105469,93.30000305175781,86.41303253173828,1807500,ALB
2017-01-12,93.52999877929688,94.30999755859375,92.19999694824219,93.75,86.82980346679688,1042200,ALB
2017-01-13,94.16999816894531,94.94000244140625,93.33999633789062,94.0,87.06136322021484,603400,ALB
2017-01-17,95.13999938964844,95.79000091552734,93.91000366210938,94.3499984741211,87.38551330566406,844600,ALB
2017-01-18,94.83999633789062,95.01000213623047,92.30000305175781,92.5999984741211,85.76471710205078,1104800,ALB
2017-01-19,92.75,94.41000366210938,92.54000091552734,93.05000305175781,86.18147277832031,609600,ALB
2017-01-20,93.55999755859375,94.05000305175781,92.83999633789062,93.36000061035156,86.46858978271484,701600,ALB
2017-01-23,93.37999725341797,93.91000366210938,92.8499984741211,93.69999694824219,86.78350830078125,349400,ALB
2017-01-24,93.94000244140625,95.83999633789062,93.70999908447266,95.55000305175781,88.49694061279297,921900,ALB
2017-01-25,95.81999969482422,95.86000061035156,93.25,94.0,87.06136322021484,1083700,ALB
2017-01-26,94.08999633789062,95.88999938964844,94.04000091552734,95.4800033569336,88.43212890625,795800,ALB
2017-01-27,95.33999633789062,95.87000274658203,94.76000213623047,95.41999816894531,88.37653350830078,452800,ALB
2017-01-30,94.79000091552734,94.8499984741211,93.51000213623047,94.56999969482422,87.58928680419922,677400,ALB
2017-01-31,94.61000061035156,94.68000030517578,92.5199966430664,92.63999938964844,85.8017349243164,1453700,ALB
2017-02-01,93.19000244140625,93.63999938964844,91.66000366210938,93.41000366210938,86.51493835449219,855100,ALB
2017-02-02,93.4000015258789,93.4000015258789,91.5,92.91000366210938,86.05182647705078,588900,ALB
2017-02-03,93.37999725341797,94.44999694824219,93.0,94.2699966430664,87.31143188476562,446800,ALB
2017-02-06,94.04000091552734,94.47000122070312,93.7699966430664,94.29000091552734,87.32997131347656,478100,ALB
2017-02-07,94.0,94.44999694824219,92.26000213623047,92.80000305175781,85.949951171875,756200,ALB
2017-02-08,92.91000366210938,94.38999938964844,92.19999694824219,94.3499984741211,87.38551330566406,661600,ALB
2017-02-09,94.3499984741211,94.8499984741211,93.6500015258789,93.91000366210938,86.9780044555664,498300,ALB
2017-02-10,94.44999694824219,94.44999694824219,93.2699966430664,93.69999694824219,86.78350830078125,637800,ALB
2017-02-13,94.33000183105469,95.41000366210938,93.6500015258789,94.75,87.75597381591797,660400,ALB
2017-02-14,94.37000274658203,94.37000274658203,90.3499984741211,91.19000244140625,84.45877838134766,1654700,ALB
2017-02-15,91.30999755859375,93.01000213623047,91.0199966430664,92.76000213623047,85.91290283203125,1510500,ALB
2017-02-16,92.87999725341797,93.98999786376953,92.06999969482422,92.41000366210938,85.58872985839844,593700,ALB
2017-02-17,92.44000244140625,92.80000305175781,91.56999969482422,91.91999816894531,85.13490295410156,1016700,ALB
2017-02-21,92.51000213623047,93.83000183105469,92.41000366210938,93.77999877929688,86.85760498046875,790200,ALB
2017-02-22,93.41000366210938,93.6500015258789,92.37999725341797,92.44000244140625,85.61650085449219,652200,ALB
2017-02-23,93.12000274658203,93.23999786376953,91.7699966430664,92.41000366210938,85.58872985839844,738600,ALB
2017-02-24,91.93000030517578,93.13999938964844,91.0199966430664,92.93000030517578,86.07034301757812,700000,ALB
2017-02-27,92.98999786376953,93.4000015258789,92.22000122070312,92.45999908447266,85.63501739501953,930600,ALB
2017-02-28,95.80000305175781,102.55999755859375,95.73999786376953,101.51000213623047,94.01701354980469,4246500,ALB
2017-03-01,102.9000015258789,104.33000183105469,102.0,102.66000366210938,95.08210754394531,2591800,ALB
2017-03-02,102.80999755859375,104.77999877929688,102.1500015258789,103.05999755859375,95.45257568359375,2040100,ALB
2017-03-03,103.4000015258789,105.19999694824219,103.08000183105469,104.7699966430664,97.03634643554688,1153200,ALB
2017-03-06,101.91999816894531,102.66999816894531,98.62999725341797,102.11000061035156,94.57270812988281,2329000,ALB
2017-03-07,102.11000061035156,104.81999969482422,101.56999969482422,103.79000091552734,96.12869262695312,1396700,ALB
2017-03-08,103.58999633789062,103.88999938964844,102.23999786376953,102.73999786376953,95.15620422363281,1285100,ALB
2017-03-09,102.95999908447266,103.37000274658203,102.02999877929688,102.5,94.9339370727539,1457100,ALB
2017-03-10,102.69999694824219,104.01000213623047,102.36000061035156,103.05000305175781,95.4433364868164,1422600,ALB
2017-03-13,102.58000183105469,104.55000305175781,102.1500015258789,104.5,97.0877914428711,1336600,ALB
2017-03-14,104.01000213623047,104.38999938964844,103.05999755859375,103.94999694824219,96.57679748535156,752600,ALB
2017-03-15,104.5,105.51000213623047,103.86000061035156,105.22000122070312,97.7567138671875,781700,ALB
2017-03-16,105.0999984741211,105.7300033569336,103.70999908447266,104.01000213623047,96.63253784179688,1017400,ALB
2017-03-17,104.48999786376953,106.52999877929688,104.4000015258789,106.20999908447266,98.67649841308594,1436900,ALB
2017-03-20,106.04000091552734,106.19000244140625,105.12000274658203,106.06999969482422,98.54643249511719,1032400,ALB
2017-03-21,106.06999969482422,107.55999755859375,104.06999969482422,104.25,96.85553741455078,1249500,ALB
2017-03-22,104.5999984741211,105.47000122070312,103.30000305175781,105.22000122070312,97.7567138671875,984800,ALB
2017-03-23,105.18000030517578,106.38999938964844,104.8499984741211,105.1500015258789,97.6916732788086,690000,ALB
2017-03-24,105.54000091552734,106.18000030517578,104.02999877929688,104.44999694824219,97.04132843017578,527400,ALB
2017-03-27,103.62000274658203,104.94999694824219,102.6500015258789,104.5999984741211,97.1806869506836,841100,ALB
2017-03-28,104.58000183105469,105.45999908447266,104.12999725341797,104.87999725341797,97.44082641601562,805000,ALB
